,ID,Name,Created At,Fav Count,GEO,Re Count,Text
515,9.59409E+17,senorrinhatch,2/2/2018 12:51,0,,195,"RT @senorrinhatch: Costco dismisses Nancy Pelosi’s “crumbs” attack on #TaxReform https://t.co/XkDHsiOzrF #utpol 

https://t.co/j5DBfRPyFp"
516,9.5928E+17,senorrinhatch,2/2/2018 4:20,561,,195,"Costco dismisses Nancy Pelosi’s “crumbs” attack on #TaxReform https://t.co/XkDHsiOzrF #utpol 

https://t.co/j5DBfRPyFp"
517,9.5923E+17,senorrinhatch,2/2/2018 1:01,0,,93,"RT @senorrinhatch: An article worth a thorough read and lots of shares: 

""Tax bill beginning to deliver bigger paychecks to workers""

http…"
518,9.59189E+17,senorrinhatch,2/1/2018 22:17,40,,15,"“It’s tough to be upset about more money in my pocket,” 

Republicans said all year, ""the proof will be in the paychecks."" And it is. 

https://t.co/fBExlHs2p5 #taxReform #utpol https://t.co/iucY4CYorY"
519,9.59187E+17,senorrinhatch,2/1/2018 22:08,39,,8,Tax reform is helping families. https://t.co/fBExlHs2p5 https://t.co/UqHy6e81Kl
520,9.59186E+17,senorrinhatch,2/1/2018 22:05,26,,8,"Costco is a great place. #TaxReform 

https://t.co/fBExlHs2p5 https://t.co/ZPXz8Hzh9t"
521,9.59185E+17,senorrinhatch,2/1/2018 22:02,31,,17,"""Wayne Love, who works in managed care in Spring Hill, Florida, got an extra $200 in his paycheck last week.. 

“I have heard time and again that the middle class is getting crumbs, but I’ll take it!"" 

https://t.co/fBExlHs2p5 #TaxReform"
522,9.59185E+17,senorrinhatch,2/1/2018 22:00,206,,93,"An article worth a thorough read and lots of shares: 

""Tax bill beginning to deliver bigger paychecks to workers""

https://t.co/fBExlHs2p5 #TaxReform #utpol"
523,9.59169E+17,senorrinhatch,2/1/2018 20:57,0,,811,"RT @guypbenson: AP quotes Americans thrilled &amp; surprised by their tax cuts under the new law. One guy celebrates ""crumbs,"" a teacher notes…"
524,9.59065E+17,senorrinhatch,2/1/2018 14:06,0,,20,RT @senorrinhatch: Hatch and @RonWyden in @TIME: Passage of the longest extension of the Children's Health Insurance Program in history is…
525,9.58824E+17,senorrinhatch,1/31/2018 22:05,54,,20,"Hatch and @RonWyden in @TIME: Passage of the longest extension of the Children's Health Insurance Program in history is proof that bipartisanship still exists. 

https://t.co/oLqCgYKHcG #CHIP #utpol"
526,9.58819E+17,senorrinhatch,1/31/2018 21:45,20,,11,"Last Sunday, Grammy Award winning producer Kabir Sehgal wrote in the @nytimes about the Music Moderniazation Act: ""A change to this more dynamic standard would mean that songwriters could be compensated more in line with the market."" #StandWithSongWriters

https://t.co/KxOdPc4JaL"
527,9.58774E+17,senorrinhatch,1/31/2018 18:47,54,,21,"Flashback: In Neil Gorsuch’s America, laws are made by the people’s elected representatives. Not unelected, unaccountable judges. #SOTU #utpol 

https://t.co/PCKTLnr4dO"
528,9.58764E+17,senorrinhatch,1/31/2018 18:07,185,,68,"Flashback to one of last night's most powerful moments: Ji Seong-ho, raising the crutches he used to travel thousands of miles to find freedom after escaping from North Korea. 

""A testament to the yearning of every human soul to live in freedom.""

#SOTU #utpol https://t.co/L0edlxmPOY"
529,9.58711E+17,senorrinhatch,1/31/2018 14:40,145,,78,"As the President said last night, we stand with the #IranProtests. @SenTomCotton and Senator Hatch just introduced a bill to help the people of #Iran hold oppressive leaders accountable. 

Video via @farnazfassihi #FreeAllProtestors 

 https://t.co/basUXwJWUS"
530,9.58691E+17,senorrinhatch,1/31/2018 13:18,290,,63,"Flashback: Exactly one year ago, the President nominated Neil Gorsuch to the Supreme Court. https://t.co/Vn4X4zsJRP #utpol"
531,9.5855E+17,senorrinhatch,1/31/2018 3:59,0,,321,"RT @senorrinhatch: Senator Hatch has introduced a merit-based, high-skilled immigration bill that both Republicans and Democrats have suppo…"
532,9.58545E+17,senorrinhatch,1/31/2018 3:38,2,,0,"@rickjnewman As you'll see from a second look, you're responding to ""Senator Hatch Office."" Not @OrrinHatch. 

Additionally, you spelled ""retire"" wrong. Unless you meant ""retry."""
533,9.58543E+17,senorrinhatch,1/31/2018 3:31,249,,150,"HATCH on #SOTU: “Tonight, the President highlighted tremendous victories and drew a roadmap to success for the year ahead.” 

Hatch responds to President Trump's 2018 State of the Union Address --&gt;  #utpol https://t.co/9UqQ17Tp4s"
534,9.58543E+17,senorrinhatch,1/31/2018 3:31,92,,31,"A true hero. #SOTU

https://t.co/wyKkfRtiNp"
535,9.5854E+17,senorrinhatch,1/31/2018 3:20,229,,148,"""We stand with the people of Iran."" #IranProtests #SOTU

https://t.co/AmEZ0rAxDt"
536,9.58536E+17,senorrinhatch,1/31/2018 3:01,421,,321,"Senator Hatch has introduced a merit-based, high-skilled immigration bill that both Republicans and Democrats have supported, which will bring the best and brightest from around the world to the United States. #ISquared #SOTU https://t.co/zuz0bQ6PAR"
537,9.58535E+17,senorrinhatch,1/31/2018 2:59,260,,234,"As the President discusses merit-based immigration, take a look at the merit-based proposal Hatch and @JeffFlake proposed just last week! #Isquared #SOTU https://t.co/zuz0bQ6PAR #utpol"
538,9.58533E+17,senorrinhatch,1/31/2018 2:49,240,,274,"""Let's invest in workforce development, and lets invest in job training."" 

Senator Hatch's #ISquared bill adds nearly a billion dollars in new funding for STEM education and worker training programs without raising a single cent in taxes.  #SOTU

https://t.co/SQUpKBPVCr #utpol"
539,9.58529E+17,senorrinhatch,1/31/2018 2:33,120,,40,"""We are appointing judges who will interpret the constitution as written."" And the Senate is confirming them at a record pace. #SOTU #utpol https://t.co/oiHVakHSCI"
540,9.58527E+17,senorrinhatch,1/31/2018 2:28,0,,6,"RT @StewSays: ""President Trump and Republicans in Congress understand that when you make America a more attractive place to invest and crea…"
541,9.58527E+17,senorrinhatch,1/31/2018 2:26,24,,7,Millions of Americans have already received bonuses as a result of #TaxReform. #SOTU #utpol https://t.co/hxGJxJioZF
542,9.58527E+17,senorrinhatch,1/31/2018 2:25,0,,22,RT @seungminkim: That's the biggest smile I've ever seen from Mitch McConnell
543,9.58526E+17,senorrinhatch,1/31/2018 2:23,136,,47,"THE INDIVIDUAL MANDATE IS NOW GONE. #TaxReform #SOTU

https://t.co/B8zujv3eg3"
544,9.58526E+17,senorrinhatch,1/31/2018 2:23,156,,49,"""Millions of Americans will have more take home pay, starting next month"" thanks to #TaxReform. #SOTU #utpol"
545,9.58526E+17,senorrinhatch,1/31/2018 2:22,22,,6,"We are already seeing the incredibly positive impact of #TaxReform around the country, and will continue to see it for years to come. #SOTU
https://t.co/HVi5hujr1y"
546,9.58526E+17,senorrinhatch,1/31/2018 2:22,0,,60,"RT @SenateGOP: Because of #TaxReform, 3 million Americans are receiving bonuses. #SOTU https://t.co/Rgmc7MBY2f"
547,9.58524E+17,senorrinhatch,1/31/2018 2:16,0,,29,"RT @senorrinhatch: HATCH: ""I’m profoundly grateful for our Capitol Police, including the members of my own security detail.."" https://t.co/…"
548,9.58524E+17,senorrinhatch,1/31/2018 2:16,194,,53,"""The legend from Louisiana."" A fitting tribute to @SteveScalise, an icon of dedicated service. #SOTU"
549,9.58524E+17,senorrinhatch,1/31/2018 2:13,82,,33,"""We have endured fires, and floods, and storms. But through it all we have seen the beauty of America's soul, and the steel of America's spine."" #SOTU https://t.co/GvpZAV7amR"
550,9.58523E+17,senorrinhatch,1/31/2018 2:10,0,,12,RT @laddegan: WATCH: @OrrinHatch arrives at Capitol Hill for #SOTU along with @SenMajLdr and other #GOP senators and @VP #StateOfTheUnion @…
551,9.58521E+17,senorrinhatch,1/31/2018 2:04,24,,5,"Hatch also served as Designated Survivor in 2016 for President Obama's final State of the Union address. As third in the Presidential line of succession, Hatch was one of the highest-ranking designated survivors in history. https://t.co/ehR2DUmjfa #SOTU #utpol"
552,9.5852E+17,senorrinhatch,1/31/2018 1:59,46,,9,"Reminder: While Senator Hatch served in the escort committee tonight with Senate leadership and @VP, last year he served as the designated survivor. https://t.co/XNNiyCTKDE #SOTU #utpol https://t.co/StjQHL7e8c"
553,9.58517E+17,senorrinhatch,1/31/2018 1:47,0,,284,"RT @senorrinhatch: Over the last few months we've seen incredible bravery from the #IranProtests. 

Yesterday Hatch joined @SenTomCotton in…"
554,9.58471E+17,senorrinhatch,1/30/2018 22:44,0,,7,"RT @GOPSenFinance: In @TIME, Senate Finance Committee Chairman @senorrinhatch &amp; Ranking Member @RonWyden highlight, through the recent exte…"
555,9.58445E+17,senorrinhatch,1/30/2018 21:02,89,,73,"As @SenTomCotton said, ""For too long, they’ve lived lavishly while their own people have suffered, and it’s time we shine a bright line on this corruption."" #IranProtests https://t.co/kV7OABBToN"
556,9.58445E+17,senorrinhatch,1/30/2018 21:00,352,,284,"Over the last few months we've seen incredible bravery from the #IranProtests. 

Yesterday Hatch joined @SenTomCotton in introducing a bill to support the Iranian people by exposing the Iranian governments corruption and profiteering.

https://t.co/M2gJRQmxo1 #utpol https://t.co/1GpbSFzP0m"
557,9.58408E+17,senorrinhatch,1/30/2018 18:33,38,,22,"""We want our songwriters in America to keep writing!""

On the @TODAYshow yesterday, @klgandhoda discussed Hatch and @SenAlexander's Music Modernization Act, and the importance of ensuring songwriters are getting paid for their work. #StandWithSongwriters https://t.co/UjEKqR0cSZ https://t.co/9AMS3rFtme"
